326.23055555555555,262.7111111111111,207.70208333333332,227.14444444444445,521.8284722222222,594.2854166666667,633.5152777777778,641.2527777777777,821.4770833333333,852.1770833333334,665.825,753.8347222222222,703.8076388888888,901.9138888888889,749.9256944444444,593.00625,586.65,768.4256944444444,920.9618055555555,1131.4798611111112,1344.0305555555556,1028.6625,844.8819444444445,942.0215277777778,844.3694444444444,720.1256944444444,889.9430555555556,768.4409722222222,
947.96875,955.5069444444445,699.3631944444444,699.1909722222222,697.6006944444445,738.4833333333333,896.3013888888889,724.7215277777777,725.6902777777777,608.6027777777778,641.0465277777778,668.2680555555555,685.0979166666667,689.8819444444445,659.4145833333333,878.8784722222222,767.6659722222222,591.6527777777778,774.1590277777777,475.25347222222223,589.9083333333333,681.0944444444444,694.8986111111111,542.7625,226.21944444444443,221.25694444444446,461.2784722222222,423.0520833333333,
731.3472222222222,858.70625,809.8277777777778,657.1013888888889,676.1388888888889,654.2277777777778,793.0083333333333,753.8243055555556,456.62916666666666,394.28125,555.8027777777778,535.28125,855.8076388888888,824.7472222222223,667.0069444444445,779.5173611111111,936.0923611111111,660.6395833333333,565.1125,800.3201388888889,949.7,641.1666666666666,651.0076388888889,639.2291666666666,801.025,742.4430555555556,701.9013888888888,641.3826388888889,
408.2298611111111,336.7368055555556,602.8076388888888,503.71875,435.725,538.9520833333333,816.5284722222223,809.8118055555556,455.2083333333333,303.9611111111111,314.2638888888889,564.3798611111112,857.85625,1034.1145833333333,1048.2208333333333,738.2083333333334,585.5770833333333,682.0493055555555,511.1402777777778,553.8881944444445,688.3229166666666,492.31458333333336,466.0361111111111,683.7180555555556,960.6270833333333,702.6840277777778,474.9479166666667,384.2659722222222,
587.1708333333333,696.1798611111111,708.34375,1061.8027777777777,1255.263888888889,892.5277777777778,812.8506944444445,776.9569444444444,900.1548611111111,699.3958333333334,903.1201388888888,817.475,629.9701388888889,473.62708333333336,755.8180555555556,807.8041666666667,729.9798611111111,822.0069444444445,829.45,770.3013888888889,658.3645833333334,575.7020833333333,721.8854166666666,756.9243055555555,710.4368055555556,639.6736111111111,657.4409722222222,423.01944444444445,
390.96875,441.6347222222222,469.4263888888889,684.9638888888888,800.5548611111111,642.8548611111111,351.74583333333334,462.7604166666667,650.5645833333333,859.6715277777778,1065.3333333333333,943.4930555555555,1104.8715277777778,999.9076388888889,944.8777777777777,844.1444444444444,769.9013888888888,915.6534722222223,803.5784722222222,951.3201388888889,920.7743055555555,908.6277777777777,665.2215277777777,685.6388888888889,738.0361111111112,1046.4118055555555,1077.7513888888889,782.3229166666666,
955.65625,963.2986111111111,1019.1951388888889,1022.4638888888888,733.7430555555555,742.9673611111111,903.8277777777778,704.6875,920.1111111111111,939.3347222222222,1036.6743055555555,737.7020833333333,872.0743055555556,1132.1381944444445,1150.9875,1159.6048611111112,1003.2680555555555,453.8576388888889,482.425,354.1458333333333,373.68055555555554,272.2326388888889,304.3833333333333,273.19375,410.3,441.2027777777778,727.63125,714.1902777777777,
679.0409722222222,755.3006944444444,1071.4555555555555,1111.825,1199.6986111111112,990.9909722222222,1139.7291666666667,1164.1743055555555,1011.4798611111111,747.0652777777777,511.62083333333334,692.3215277777778,689.7041666666667,622.8402777777778,684.0993055555556,591.1361111111111,647.9375,887.18125,901.5847222222222,658.9256944444444,543.7430555555555,609.1715277777778,466.14930555555554,413.4583333333333,549.4138888888889,459.1097222222222,502.34930555555553,868.7041666666667,
343.3923611111111,493.8027777777778,669.1402777777778,955.3527777777778,971.7951388888889,775.9305555555555,734.0048611111112,782.6965277777778,1134.8409722222223,1319.4090277777777,1199.7118055555557,1048.6909722222222,1018.7729166666667,1052.5270833333334,708.1951388888889,551.7972222222222,878.4472222222222,936.0576388888888,901.8034722222222,707.7993055555555,758.5979166666667,667.8715277777778,485.5152777777778,779.0611111111111,808.6340277777778,801.1618055555556,712.2013888888889,546.0951388888889,
797.6569444444444,531.5305555555556,953.3083333333333,1069.2111111111112,766.0083333333333,670.1791666666667,513.1993055555556,612.7027777777778,744.2569444444445,711.2479166666667,413.03333333333336,497.4923611111111,608.3291666666667,478.97569444444446,298.7104166666667,387.05694444444447,600.5993055555556,781.2006944444445,821.6645833333333,902.7951388888889,1350.8027777777777,1564.2534722222222,1491.63125,1223.0118055555556,1104.2909722222223,1081.9277777777777,898.9055555555556,767.1895833333333,
443.25069444444443,390.0097222222222,324.7319444444444,615.0034722222222,950.3055555555555,922.0791666666667,842.5395833333333,458.3541666666667,562.5159722222222,636.2326388888889,499.8375,364.1388888888889,346.94166666666666,442.2861111111111,453.59166666666664,482.05,602.7055555555555,548.5951388888889,544.3659722222222,751.6791666666667,662.1465277777778,524.6756944444444,1048.745138888889,1073.8354166666666,1030.5236111111112,664.6715277777778,654.9631944444444,791.2472222222223,
747.4458333333333,899.4680555555556,749.1569444444444,909.0048611111112,965.0840277777778,1122.045138888889,1433.0416666666667,1441.6048611111112,945.2013888888889,771.6805555555555,583.1173611111111,752.3833333333333,803.9875,788.1381944444445,1030.4694444444444,967.4083333333333,983.9743055555556,1140.7840277777777,1144.6277777777777,909.2638888888889,1192.7666666666667,1000.0326388888889,1208.4243055555555,1162.9138888888888,975.5756944444445,814.1506944444444,500.32430555555555,662.1888888888889,
603.96875,965.4256944444444,1173.3395833333334,1564.2833333333333,1427.0347222222222,1407.557638888889,1195.1402777777778,479.3534722222222,370.1972222222222,523.3416666666667,968.825,1073.3381944444445,1210.7513888888889,1132.3333333333333,1120.5125,813.7166666666667,594.0986111111112,779.7868055555556,828.5284722222223,553.0923611111111,890.9083333333333,1039.2805555555556,1240.0645833333333,700.9666666666667,362.31805555555553,541.2611111111111,535.2479166666667,599.9048611111111,
824.8777777777777,915.8319444444444,1009.2951388888889,853.2305555555556,757.7875,1123.932638888889,1035.1020833333334,678.2909722222222,677.8291666666667,695.1,812.8138888888889,725.8291666666667,632.0270833333333,1101.4715277777777,683.1263888888889,835.5673611111112,813.6923611111112,755.6583333333333,850.6965277777778,670.7555555555556,793.4847222222222,947.9131944444445,772.4305555555555,625.3277777777778,758.6972222222222,847.1916666666667,699.9631944444444,658.1701388888889,
